< 121, 121, 121 > < 117, 117, 117 > < 114, 114, 114 > < 111, 111, 111 > < 109, 109, 109 > < 107, 107, 107 > < 106, 106, 106 > < 104, 104, 104 > < 103, 103, 103 > < 103, 103, 103 > < 102, 102, 102 > < 102, 102, 102 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 102, 102, 101 > < 102, 102, 101 > < 103, 103, 101 > < 103, 103, 102 > < 104, 104, 102 > < 105, 104, 103 > < 106, 105, 103 > < 107, 106, 103 > < 107, 106, 103 > < 107, 106, 103 > < 107, 106, 103 > < 107, 106, 103 > < 106, 105, 103 > < 105, 104, 103 > < 104, 104, 102 > < 103, 103, 102 > < 103, 103, 101 > < 102, 102, 101 > < 102, 102, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 102, 101, 101 > < 102, 101, 101 > < 102, 102, 101 > < 103, 102, 102 > < 103, 102, 102 > < 104, 103, 102 > < 105, 103, 103 > < 105, 104, 103 > < 106, 104, 104 > < 107, 105, 104 > < 108, 106, 105 > < 108, 106, 106 > < 109, 107, 106 > < 110, 108, 107 > < 111, 110, 109 > < 112, 111, 110 > < 114, 113, 112 > < 116, 115, 114 > < 119, 118, 117 > < 122, 122, 121 > 
< 117, 117, 117 > < 109, 109, 109 > < 103, 103, 103 > < 98, 98, 98 > < 94, 94, 94 > < 90, 90, 90 > < 87, 87, 87 > < 84, 84, 84 > < 82, 82, 82 > < 81, 81, 81 > < 80, 80, 80 > < 79, 79, 79 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 79, 79, 78 > < 80, 80, 78 > < 81, 81, 78 > < 82, 82, 79 > < 84, 83, 80 > < 86, 84, 81 > < 88, 86, 82 > < 89, 87, 83 > < 90, 88, 83 > < 91, 89, 83 > < 90, 88, 83 > < 89, 87, 83 > < 88, 86, 82 > < 86, 84, 81 > < 84, 83, 80 > < 82, 82, 79 > < 81, 81, 78 > < 80, 80, 78 > < 79, 79, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 79, 78, 78 > < 80, 78, 78 > < 80, 79, 78 > < 81, 80, 79 > < 82, 80, 80 > < 84, 81, 80 > < 85, 82, 81 > < 86, 83, 82 > < 88, 84, 83 > < 90, 86, 84 > < 91, 87, 86 > < 92, 88, 87 > < 94, 90, 88 > < 96, 92, 90 > < 98, 95, 93 > < 100, 98, 96 > < 103, 102, 100 > < 107, 106, 104 > < 112, 111, 110 > < 119, 118, 117 > 
< 114, 114, 114 > < 103, 103, 103 > < 94, 94, 94 > < 87, 87, 87 > < 81, 81, 81 > < 76, 76, 76 > < 71, 71, 71 > < 67, 67, 67 > < 64, 64, 64 > < 62, 62, 62 > < 61, 61, 61 > < 59, 59, 59 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 59, 59, 58 > < 61, 60, 58 > < 62, 62, 58 > < 64, 63, 59 > < 67, 65, 61 > < 70, 67, 62 > < 73, 70, 64 > < 75, 72, 65 > < 77, 74, 66 > < 78, 75, 67 > < 77, 74, 66 > < 75, 72, 65 > < 73, 70, 64 > < 70, 67, 62 > < 67, 65, 61 > < 64, 63, 59 > < 62, 62, 58 > < 61, 60, 58 > < 59, 59, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 59, 58, 58 > < 60, 58, 58 > < 61, 59, 58 > < 63, 60, 59 > < 64, 61, 60 > < 66, 63, 61 > < 68, 64, 63 > < 70, 66, 64 > < 73, 67, 66 > < 75, 69, 67 > < 77, 71, 69 > < 79, 73, 71 > < 82, 76, 73 > < 84, 79, 76 > < 87, 83, 80 > < 91, 87, 85 > < 95, 92, 90 > < 100, 98, 96 > < 107, 106, 104 > < 116, 115, 114 > 
< 111, 111, 111 > < 98, 98, 98 > < 87, 87, 87 > < 78, 78, 78 > < 70, 70, 70 > < 64, 64, 64 > < 58, 58, 58 > < 53, 53, 53 > < 49, 49, 49 > < 46, 46, 46 > < 44, 44, 44 > < 42, 42, 42 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 42, 42, 41 > < 44, 43, 41 > < 46, 45, 41 > < 49, 47, 42 > < 52, 50, 44 > < 56, 53, 46 > < 61, 57, 49 > < 65, 61, 51 > < 69, 65, 53 > < 71, 67, 54 > < 69, 65, 53 > < 65, 61, 51 > < 61, 57, 49 > < 56, 53, 46 > < 52, 50, 44 > < 49, 47, 42 > < 46, 45, 41 > < 44, 43, 41 > < 42, 42, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 42, 41 > < 41, 42, 41 > < 41, 42, 41 > < 41, 42, 41 > < 41, 42, 41 > < 41, 42, 41 > < 41, 42, 41 > < 41, 42, 41 > < 41, 42, 41 > < 41, 42, 41 > < 41, 42, 41 > < 41, 42, 41 > < 41, 42, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 42, 41, 41 > < 43, 41, 41 > < 45, 42, 41 > < 47, 43, 42 > < 49, 45, 44 > < 51, 47, 45 > < 54, 49, 47 > < 57, 51, 49 > < 60, 53, 51 > < 63, 56, 53 > < 66, 58, 56 > < 69, 61, 58 > < 72, 65, 61 > < 75, 69, 65 > < 79, 73, 70 > < 83, 78, 76 > < 88, 84, 82 > < 95, 92, 90 > < 103, 102, 100 > < 114, 113, 112 > 
